Configuration Report for Ex_OntEthSvc generated on Wed Sep 12 11:10:28 CDT 2018
 REGION , NETWORK , DESCR , TAG-ACTION , BW-PROF , OUT-TAG , IN-TAG , MCAST-PROF , ID , PON-COS , US-CIR-OVERRIDE , US-PIR-OVERRIDE , DS-PIR-OVERRIDE , DS-CIR-OVERRIDE , HOT-SWAP , ONT , IGMP-SNOOP , DHCP-SNOOP , MAC-FORCE-FORW , IP-SRC-VERIFY , MULTICAST-FILTERING ,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),501, , ,GE-1-1, , , , , , ,426364,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1615, , ,GE-1-1, , , , , , ,638295,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),442, , ,GE-1-1, , , , , , ,540408,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),211, , ,GE-1-1, , , , , , ,CXNK0008DDBC,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),820, , ,GE-1-1, , , , , , ,CXNK00079490,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),609, , ,GE-1-1, , , , , , ,724664,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),902, , ,GE-1-1, , , , , , ,CXNK0008E814,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),44(@HSI-B-Pro-AE),249, , ,GE-2-1, , , , , , ,CXNK0007978C,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),434, , ,GE-1-1, , , , , , ,613296,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),1201, , ,GE-1-1, , , , , , ,323057,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1603, , ,GE-1-1, , , , , , ,306084,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),120, , ,GE-1-1, , , , , , ,119248,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),128, , ,GE-1-1, , , , , , ,983870,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),627, , ,GE-1-1, , , , , , ,798783,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),138, , ,GE-1-1, , , , , , ,CXNK000793A4,N,Y,N,N,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1317, , ,GE-1-1, , , , , , ,395489,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),534, , ,GE-1-1, , , , , , ,857653,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1011, , ,GE-1-1, , , , , , ,886076,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),22(@AE 1GIG),605, , ,GE-1-1, , , , , , ,CXNK0008DCF7,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),57(@HSI-R-Turbo-AE),217, , ,GE-1-1, , , , , , ,966986,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),57(@HSI-R-Turbo-AE),217, , ,GE-1-1, , , , , , ,CXNK00078E2E,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),44(@HSI-B-Pro-AE),317, , ,GE-1-1, , , , , , ,CXNK000778F0,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),837, , ,GE-1-1, , , , , , ,934579,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1003, , ,GE-1-1, , , , , , ,CXNK0008DE5A,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),16(@AE TLS 50/50),901, , ,GE-4-1, , , , , , ,630844,N,N,N,N,Y,
Renshaw, , ,3(@AE Data),57(@HSI-R-Turbo-AE),221, , ,GE-1-1, , , , , , ,672532,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1404, , ,GE-1-1, , , , , , ,CXNK000F1971,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),8(@AE Data 2/20),101, , ,GE-1-1, , , , , , ,CXNK0007935B,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),241, , ,GE-1-1, , , , , , ,156174,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1921, , ,GE-1-1, , , , , , ,906211,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),526, , ,GE-1-1, , , , , , ,258364,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2116, , ,GE-1-1, , , , , , ,692464,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),412, , ,GE-1-1, , , , , , ,CXNK0008E434,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),622, , ,GE-1-1, , , , , , ,CXNK0008E452,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),110, , ,GE-1-1, , , , , , ,230725,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),534, , ,GE-1-1, , , , , , ,599236,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),614, , ,GE-1-1, , , , , , ,CXNK00079034,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1816, , ,GE-1-1, , , , , , ,901968,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),331, , ,GE-1-1, , , , , , ,CXNK0007E20C,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),53(@HSI-LITE-AE),111, , ,GE-1-1, , , , , , ,361333,N,Y,Y,N,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),1224, , ,GE-1-1, , , , , , ,219526,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),141, , ,GE-1-1, , , , , , ,316352,N,Y,N,N,Y,
Simpson, , ,3(@AE Data),57(@HSI-R-Turbo-AE),327, , ,GE-1-1, , , , , , ,222210,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),446, , ,GE-1-1, , , , , , ,255263,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1413, , ,GE-1-1, , , , , , ,554296,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),605, , ,GE-1-1, , , , , , ,476691,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2603, , ,GE-1-1, , , , , , ,441910,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),423, , ,GE-1-1, , , , , , ,734168,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),201, , ,GE-1-1, , , , , , ,960513,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),306, , ,GE-1-1, , , , , , ,293287,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),46(@HSI-B-Turbo-AE),409, , ,GE-1-1, , , , , , ,CXNK00079677,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),57(@HSI-R-Turbo-AE),145, , ,GE-1-1, , , , , , ,658754,N,Y,N,N,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),617, , ,GE-1-1, , , , , , ,987481,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),240, , ,GE-1-1, , , , , , ,717417,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2301, , ,GE-1-1, , , , , , ,CXNK0007967E,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1906, , ,GE-1-1, , , , , , ,CXNK000F1B76,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),44(@HSI-B-Pro-AE),302, , ,GE-1-1, , , , , , ,519804,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),46(@HSI-B-Turbo-AE),141, , ,GE-1-1, , , , , , ,CXNK0007978C,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1312, , ,GE-1-1, , , , , , ,338485,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),703, , ,GE-1-1, , , , , , ,714105,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),707, , ,GE-1-1, , , , , , ,CXNK0008E869,N,Y,N,N,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),239, , ,GE-1-1, , , , , , ,277028,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),2213, , ,GE-1-1, , , , , , ,CXNK0008DD70,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),109, , ,GE-1-1, , , , , , ,507548,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),204, , ,GE-1-1, , , , , , ,168448,N,Y,N,N,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),411, , ,GE-1-1, , , , , , ,CXNK000794B1,N,Y,N,N,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),608, , ,GE-1-1, , , , , , ,321811,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),311, , ,GE-1-1, , , , , , ,746598,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),219, , ,GE-1-1, , , , , , ,810343,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),53(@HSI-LITE-AE),612, , ,GE-1-1, , , , , , ,245212,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),126, , ,GE-1-1, , , , , , ,911043,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),923, , ,GE-1-1, , , , , , ,217998,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2006, , ,GE-1-1, , , , , , ,342038,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),137, , ,GE-1-1, , , , , , ,214041,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),2604, , ,GE-1-1, , , , , , ,418639,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1806, , ,GE-1-1, , , , , , ,754203,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1706, , ,GE-1-1, , , , , , ,898874,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),404, , ,GE-1-1, , , , , , ,466947,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),460, , ,GE-2-1, , , , , , ,466947,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),415, , ,GE-1-1, , , , , , ,535891,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),318, , ,GE-1-1, , , , , , ,955757,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),11(@AE Data 50/50),909, , ,GE-2-1, , , , , , ,232323,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),57(@HSI-R-Turbo-AE),222, , ,GE-1-1, , , , , , ,491523,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),44(@HSI-B-Pro-AE),719, , ,GE-1-1, , , , , , ,813032,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),55(@HSI-R-Pro-AE),342, , ,GE-1-1, , , , , , ,CXNK00078D90,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1324, , ,GE-1-1, , , , , , ,168158,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),2619, , ,GE-1-1, , , , , , ,110281,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1808, , ,GE-1-1, , , , , , ,CXNK000F02DB,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1504, , ,GE-1-1, , , , , , ,144567,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),221, , ,GE-1-1, , , , , , ,CXNK0008DDAF,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),37(@HSI-R-Extreme-AE),421, , ,GE-1-1, , , , , , ,865653,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),843, , ,GE-1-1, , , , , , ,592316,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),107, , ,GE-1-1, , , , , , ,247511,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),304, , ,GE-1-1, , , , , , ,534525,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),501, , ,GE-1-1, , , , , , ,120451,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),57(@HSI-R-Turbo-AE),247, , ,GE-1-1, , , , , , ,746787,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),37(@HSI-R-Extreme-AE),1805, , ,GE-1-1, , , , , , ,353176,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),424, , ,GE-1-1, , , , , , ,479550,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),1803, , ,GE-1-1, , , , , , ,965066,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),102, , ,GE-1-1, , , , , , ,CXNK00078DA2,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),844, , ,GE-1-1, , , , , , ,382578,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),37(@HSI-R-Extreme-AE),1618, , ,GE-1-1, , , , , , ,702389,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),1019, , ,GE-1-1, , , , , , ,486587,N,Y,Y,Y,Y,
Leamington, , ,3(@AE Data),57(@HSI-R-Turbo-AE),225, , ,GE-1-1, , , , , , ,752911,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),122, , ,GE-1-1, , , , , , ,593787,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),53(@HSI-LITE-AE),514, , ,GE-1-1, , , , , , ,682754,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),707, , ,GE-1-1, , , , , , ,215599,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1808, , ,GE-1-1, , , , , , ,727930,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),335, , ,GE-1-1, , , , , , ,441411,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1402, , ,GE-1-1, , , , , , ,501755,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),115, , ,GE-1-1, , , , , , ,CXNK00078D94,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),533, , ,GE-1-1, , , , , , ,776979,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),142, , ,GE-1-1, , , , , , ,CXNK00079261,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1624, , ,GE-1-1, , , , , , ,449662,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),802, , ,GE-1-1, , , , , , ,CXNK0008E7FD,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1303, , ,GE-1-1, , , , , , ,CXNK000F1B69,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1029, , ,GE-1-1, , , , , , ,CXNK00079296,N,Y,Y,Y,Y,
Cave In Rock, , ,3(@AE Data),53(@HSI-LITE-AE),103, , ,GE-1-1, , , , , , ,CXNK00079214,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1008, , ,GE-1-1, , , , , , ,475946,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1521, , ,GE-1-1, , , , , , ,521516,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),57(@HSI-R-Turbo-AE),124, , ,GE-1-1, , , , , , ,803319,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),635, , ,GE-1-1, , , , , , ,549470,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),37(@HSI-R-Extreme-AE),345, , ,GE-1-1, , , , , , ,539078,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),447, , ,GE-1-1, , , , , , ,626482,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),302, , ,GE-1-1, , , , , , ,844715,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),220, , ,GE-1-1, , , , , , ,509326,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),606, , ,GE-1-1, , , , , , ,375083,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1820, , ,GE-1-1, , , , , , ,864316,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),122, , ,GE-1-1, , , , , , ,CXNK00079324,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1922, , ,GE-1-1, , , , , , ,CXNK00079576,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),717, , ,GE-1-1, , , , , , ,CXNK0008E858,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1750, , ,GE-2-1, , , , , , ,344217,N,N,N,N,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),714, , ,GE-1-1, , , , , , ,112467,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),57(@HSI-R-Turbo-AE),1307, , ,GE-1-1, , , , , , ,968680,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),210, , ,GE-1-1, , , , , , ,117782,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),53(@HSI-LITE-AE),636, , ,GE-1-1, , , , , , ,168043,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),46(@HSI-B-Turbo-AE),438, , ,GE-1-1, , , , , , ,997499,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),1115, , ,GE-1-1, , , , , , ,976328,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),57(@HSI-R-Turbo-AE),411, , ,GE-1-1, , , , , , ,640285,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2217, , ,GE-1-1, , , , , , ,CXNK00079800,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),746, , ,GE-1-1, , , , , , ,866718,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),44(@HSI-B-Pro-AE),402, , ,GE-1-1, , , , , , ,849637,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2620, , ,GE-1-1, , , , , , ,247479,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),1719, , ,GE-1-1, , , , , , ,CXNK000795B8,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),1103, , ,GE-1-1, , , , , , ,240478,N,Y,N,N,Y,
Rosiclare, , ,3(@AE Data),53(@HSI-LITE-AE),2306, , ,GE-1-1, , , , , , ,CXNK000795D8,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),53(@HSI-LITE-AE),134, , ,GE-1-1, , , , , , ,471885,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),347, , ,GE-1-1, , , , , , ,902305,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1605, , ,GE-1-1, , , , , , ,132355,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),55(@HSI-R-Pro-AE),523, , ,GE-1-1, , , , , , ,582123,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),713, , ,GE-1-1, , , , , , ,247762,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),804, , ,GE-1-1, , , , , , ,536577,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),44(@HSI-B-Pro-AE),202, , ,GE-1-1, , , , , , ,107968,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),57(@HSI-R-Turbo-AE),519, , ,GE-1-1, , , , , , ,262688,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),55(@HSI-R-Pro-AE),840, , ,GE-1-1, , , , , , ,460743,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),126, , ,GE-1-1, , , , , , ,397794,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),37(@HSI-R-Extreme-AE),2023, , ,GE-1-1, , , , , , ,861009,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),57(@HSI-R-Turbo-AE),328, , ,GE-1-1, , , , , , ,755191,N,Y,N,N,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),846, , ,GE-1-1, , , , , , ,963531,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2103, , ,GE-1-1, , , , , , ,700250,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2107, , ,GE-1-1, , , , , , ,526740,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),37(@HSI-R-Extreme-AE),2110, , ,GE-1-1, , , , , , ,307514,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2109, , ,GE-1-1, , , , , , ,102910,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),115, , ,GE-1-1, , , , , , ,273699,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),726, , ,GE-1-1, , , , , , ,385483,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),2104, , ,GE-1-1, , , , , , ,369461,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),53(@HSI-LITE-AE),2105, , ,GE-1-1, , , , , , ,296344,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),37(@HSI-R-Extreme-AE),2111, , ,GE-1-1, , , , , , ,125441,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),327, , ,GE-1-1, , , , , , ,589747,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),53(@HSI-LITE-AE),231, , ,GE-1-1, , , , , , ,705229,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),53(@HSI-LITE-AE),531, , ,GE-1-1, , , , , , ,206515,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),46(@HSI-B-Turbo-AE),212, , ,GE-1-1, , , , , , ,911199,N,N,N,N,Y,
Hicks, , ,3(@AE Data),53(@HSI-LITE-AE),1719, , ,GE-1-1, , , , , , ,344217,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1825, , ,GE-3-1, , , , , , ,630844,N,N,N,N,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),331, , ,GE-1-1, , , , , , ,986891,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),318, , ,GE-1-1, , , , , , ,904542,N,Y,Y,Y,Y,
Renshaw, , ,3(@AE Data),55(@HSI-R-Pro-AE),229, , ,GE-1-1, , , , , , ,557828,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1122, , ,GE-1-1, , , , , , ,474263,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1623, , ,GE-1-1, , , , , , ,CXNK000F182E,N,Y,N,N,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),1104, , ,GE-1-1, , , , , , ,218897,N,Y,Y,Y,Y,
Hicks, , ,3(@AE Data),46(@HSI-B-Turbo-AE),915, , ,GE-1-1, , , , , , ,351977,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),55(@HSI-R-Pro-AE),423, , ,GE-1-1, , , , , , ,326617,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),2509, , ,GE-1-1, , , , , , ,CXNK000798A5,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),46(@HSI-B-Turbo-AE),326, , ,GE-1-1, , , , , , ,521444,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),341, , ,GE-1-1, , , , , , ,604001,N,Y,Y,Y,Y,
Rosiclare, , ,3(@AE Data),55(@HSI-R-Pro-AE),640, , ,GE-1-1, , , , , , ,284362,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),426, , ,GE-1-1, , , , , , ,CXNK00079523,N,Y,Y,Y,Y,
Equality, , ,3(@AE Data),55(@HSI-R-Pro-AE),714, , ,GE-1-1, , , , , , ,520311,N,Y,Y,Y,Y,
Simpson, , ,3(@AE Data),55(@HSI-R-Pro-AE),328, , ,GE-1-1, , , , , , ,993262,N,Y,Y,Y,Y,
Golconda, , ,3(@AE Data),55(@HSI-R-Pro-AE),502, , ,GE-1-1, , , , , , ,397847,N,Y,Y,Y,Y,
Eddyville, , ,3(@AE Data),57(@HSI-R-Turbo-AE),842, , ,GE-1-1, , , , , , ,971680,N,Y,Y,Y,Y,
Elizabethtown, , ,3(@AE Data),53(@HSI-LITE-AE),1804, , ,GE-1-1, , , , , , ,CXNK000F0738,N,Y,Y,Y,Y,
